"","Year","State","what","domain1","domain2","dc1","dc2","dc_detail","Value","unit"
"2837",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SULFENTRAZONE = 129081)","(D)","LB"
"2838",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (TERBACIL = 12701)","(D)","LB"
"2839",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (TOTAL)","(D)","LB"
"2840",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","(D)","LB"
"2841",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)","(NA)","LB"
"2842",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FERRIC SODIUM EDTA = 139114)","(D)","LB"
"2843",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MALATHION = 57701)","(D)","LB"
"2844",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPINETORAM = 110007)","(D)","LB"
"2845",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (TOTAL)","800","LB"
"2846",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (HYDROGEN PEROXIDE = 595)","(D)","LB"
"2847",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (TOTAL)","(D)","LB"
"2848",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (BOSCALID = 128008)","(D)","LB / ACRE / APPLICATION"
"2849",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CAPTAN = 81301)","(D)","LB / ACRE / APPLICATION"
"2850",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYPRODINIL = 288202)","(D)","LB / ACRE / APPLICATION"
"2851",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FENHEXAMID = 90209)","(D)","LB / ACRE / APPLICATION"
"2852",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUDIOXONIL = 71503)","(D)","LB / ACRE / APPLICATION"
"2853",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MYCLOBUTANIL = 128857)","(D)","LB / ACRE / APPLICATION"
"2854",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRACLOSTROBIN = 99100)","(D)","LB / ACRE / APPLICATION"
"2855",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CLETHODIM = 121011)","(D)","LB / ACRE / APPLICATION"
"2856",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CLOPYRALID MONO SALT = 117401)","(D)","LB / ACRE / APPLICATION"
"2857",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (FLUMIOXAZIN = 129034)","(D)","LB / ACRE / APPLICATION"
"2858",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (OXYFLUORFEN = 111601)","(D)","LB / ACRE / APPLICATION"
"2859",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SIMAZINE = 80807)","(D)","LB / ACRE / APPLICATION"
"2860",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SULFENTRAZONE = 129081)","(D)","LB / ACRE / APPLICATION"
"2861",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (TERBACIL = 12701)","(D)","LB / ACRE / APPLICATION"
"2862",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","(D)","LB / ACRE / APPLICATION"
"2863",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)","(NA)","LB / ACRE / APPLICATION"
"2864",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FERRIC SODIUM EDTA = 139114)","(D)","LB / ACRE / APPLICATION"
"2865",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MALATHION = 57701)","(D)","LB / ACRE / APPLICATION"
"2866",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPINETORAM = 110007)","(D)","LB / ACRE / APPLICATION"
"2867",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (HYDROGEN PEROXIDE = 595)","(D)","LB / ACRE / APPLICATION"
"2868",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (BOSCALID = 128008)","(D)","LB / ACRE / YEAR"
"2869",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CAPTAN = 81301)","(D)","LB / ACRE / YEAR"
"2870",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYPRODINIL = 288202)","(D)","LB / ACRE / YEAR"
"2871",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FENHEXAMID = 90209)","(D)","LB / ACRE / YEAR"
"2872",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUDIOXONIL = 71503)","(D)","LB / ACRE / YEAR"
"2873",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MYCLOBUTANIL = 128857)","(D)","LB / ACRE / YEAR"
"2874",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRACLOSTROBIN = 99100)","(D)","LB / ACRE / YEAR"
"2875",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CLETHODIM = 121011)","(D)","LB / ACRE / YEAR"
"2876",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CLOPYRALID MONO SALT = 117401)","(D)","LB / ACRE / YEAR"
"2877",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (FLUMIOXAZIN = 129034)","(D)","LB / ACRE / YEAR"
"2878",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (OXYFLUORFEN = 111601)","(D)","LB / ACRE / YEAR"
"2879",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SIMAZINE = 80807)","(D)","LB / ACRE / YEAR"
"2880",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SULFENTRAZONE = 129081)","(D)","LB / ACRE / YEAR"
"2881",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (TERBACIL = 12701)","(D)","LB / ACRE / YEAR"
"2882",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","(D)","LB / ACRE / YEAR"
"2883",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)","(NA)","LB / ACRE / YEAR"
"2884",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FERRIC SODIUM EDTA = 139114)","(D)","LB / ACRE / YEAR"
"2885",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MALATHION = 57701)","(D)","LB / ACRE / YEAR"
"2886",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPINETORAM = 110007)","(D)","LB / ACRE / YEAR"
"2887",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (HYDROGEN PEROXIDE = 595)","(D)","LB / ACRE / YEAR"
"2888",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (BOSCALID = 128008)","(D)","NUMBER"
"2889",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CAPTAN = 81301)","(D)","NUMBER"
"2890",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYPRODINIL = 288202)","(D)","NUMBER"
"2891",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FENHEXAMID = 90209)","(D)","NUMBER"
"2892",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUDIOXONIL = 71503)","(D)","NUMBER"
"2893",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MYCLOBUTANIL = 128857)","(D)","NUMBER"
"2894",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRACLOSTROBIN = 99100)","(D)","NUMBER"
"2895",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CLETHODIM = 121011)","(D)","NUMBER"
"2896",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CLOPYRALID MONO SALT = 117401)","(D)","NUMBER"
"2897",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (FLUMIOXAZIN = 129034)","(D)","NUMBER"
"2898",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (OXYFLUORFEN = 111601)","(D)","NUMBER"
"2899",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SIMAZINE = 80807)","(D)","NUMBER"
"2900",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SULFENTRAZONE = 129081)","(D)","NUMBER"
"2901",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (TERBACIL = 12701)","(D)","NUMBER"
"2902",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","(D)","NUMBER"
"2903",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)","(D)","NUMBER"
"2904",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FERRIC SODIUM EDTA = 139114)","(D)","NUMBER"
"2905",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MALATHION = 57701)","(D)","NUMBER"
"2906",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPINETORAM = 110007)","(D)","NUMBER"
"2907",2016,"OREGON","BEARING - APPLICATIONS","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (HYDROGEN PEROXIDE = 595)","(D)","NUMBER"
"2908",2016,"OREGON","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (BOSCALID = 128008)","(D)","PCT OF AREA BEARING"
"2909",2016,"OREGON","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CAPTAN = 81301)","(D)","PCT OF AREA BEARING"
"2910",2016,"OREGON","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYPRODINIL = 288202)","(D)","PCT OF AREA BEARING"
"2911",2016,"OREGON","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FENHEXAMID = 90209)","(D)","PCT OF AREA BEARING"
"2912",2016,"OREGON","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUDIOXONIL = 71503)","(D)","PCT OF AREA BEARING"
"2913",2016,"OREGON","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MYCLOBUTANIL = 128857)","(D)","PCT OF AREA BEARING"
"2914",2016,"OREGON","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRACLOSTROBIN = 99100)","(D)","PCT OF AREA BEARING"
"2915",2016,"OREGON","BEARING - TREATED","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (TOTAL)","86","PCT OF AREA BEARING"
"2916",2016,"OREGON","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CLETHODIM = 121011)","(D)","PCT OF AREA BEARING"
"2917",2016,"OREGON","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CLOPYRALID MONO SALT = 117401)","(D)","PCT OF AREA BEARING"
"2918",2016,"OREGON","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (FLUMIOXAZIN = 129034)","(D)","PCT OF AREA BEARING"
"2919",2016,"OREGON","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (OXYFLUORFEN = 111601)","(D)","PCT OF AREA BEARING"
"2920",2016,"OREGON","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SIMAZINE = 80807)","(D)","PCT OF AREA BEARING"
"2921",2016,"OREGON","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SULFENTRAZONE = 129081)","(D)","PCT OF AREA BEARING"
"2922",2016,"OREGON","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (TERBACIL = 12701)","(D)","PCT OF AREA BEARING"
"2923",2016,"OREGON","BEARING - TREATED","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (TOTAL)","(D)","PCT OF AREA BEARING"
"2924",2016,"OREGON","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","(D)","PCT OF AREA BEARING"
"2925",2016,"OREGON","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)","(D)","PCT OF AREA BEARING"
"2926",2016,"OREGON","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FERRIC SODIUM EDTA = 139114)","(D)","PCT OF AREA BEARING"
"2927",2016,"OREGON","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (MALATHION = 57701)","(D)","PCT OF AREA BEARING"
"2928",2016,"OREGON","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (SPINETORAM = 110007)","(D)","PCT OF AREA BEARING"
"2929",2016,"OREGON","BEARING - TREATED","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (TOTAL)","42","PCT OF AREA BEARING"
"2930",2016,"OREGON","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (HYDROGEN PEROXIDE = 595)","(D)","PCT OF AREA BEARING"
"2931",2016,"OREGON","BEARING - TREATED","CHEMICAL"," OTHER","CHEMICAL"," OTHER"," (TOTAL)","(D)","PCT OF AREA BEARING"
"2932",2016,"OREGON","FRESH MARKET - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","3,769,000","$"
"2933",2016,"OREGON","FRESH MARKET - UTILIZED - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","34,900","CWT"
"2934",2016,"OREGON","NOT SOLD - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","0","CWT"
"2935",2016,"OREGON","PROCESSING - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","16,426,000","$"
"2936",2016,"OREGON","PROCESSING - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","79,000","CWT"
"2937",2016,"OREGON","PROCESSING","TOTAL"," ","NOT SPECIFIED"," "," ","197,900","CWT"
"2938",2016,"OREGON","UTILIZED - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","232,800","CWT"
"2939",2016,"OTHER STATES"," ACRES HARVESTED","TOTAL"," ","NOT SPECIFIED"," "," ","0"," "
"2940",2016,"OTHER STATES"," ACRES PLANTED","TOTAL"," ","NOT SPECIFIED"," "," ","0"," "
"2941",2016,"OTHER STATES"," PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","0","$"
"2942",2016,"OTHER STATES"," PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","0","CWT"
"2943",2016,"OTHER STATES"," YIELD","TOTAL"," ","NOT SPECIFIED"," "," ","0","CWT / ACRE"
"2944",2016,"OTHER STATES","FRESH MARKET - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","0","$"
"2945",2016,"OTHER STATES","FRESH MARKET - UTILIZED - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","0","CWT"
"2946",2016,"OTHER STATES","NOT SOLD - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","0","CWT"
"2947",2016,"OTHER STATES","PROCESSING - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","0","$"
"2948",2016,"OTHER STATES","PROCESSING","TOTAL"," ","NOT SPECIFIED"," "," ","0","CWT"
"2949",2016,"OTHER STATES","UTILIZED - PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","0","CWT"
"2950",2016,"PENNSYLVANIA"," ACRES HARVESTED","TOTAL"," ","NOT SPECIFIED"," "," ","(NA)"," "
"2951",2016,"PENNSYLVANIA"," PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","(NA)","CWT"
"2952",2016,"PENNSYLVANIA"," YIELD","TOTAL"," ","NOT SPECIFIED"," "," ","(NA)","CWT / ACRE"
"2953",2016,"WASHINGTON"," ACRES HARVESTED","TOTAL"," ","NOT SPECIFIED"," "," ","1,300"," "
"2954",2016,"WASHINGTON"," ACRES PLANTED","TOTAL"," ","NOT SPECIFIED"," "," ","1,400"," "
"2955",2016,"WASHINGTON"," PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","14,077,000","$"
"2956",2016,"WASHINGTON"," PRODUCTION","TOTAL"," ","NOT SPECIFIED"," "," ","122,200","CWT"
"2957",2016,"WASHINGTON"," YIELD","TOTAL"," ","NOT SPECIFIED"," "," ","94","CWT / ACRE"
"2958",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (BACILLUS SUBTILIS = 6479)","(NA)","LB"
"2959",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (BOSCALID = 128008)","100","LB"
"2960",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CAPTAN = 81301)","(D)","LB"
"2961",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (CYPRODINIL = 288202)","(D)","LB"
"2962",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FENHEXAMID = 90209)","(D)","LB"
"2963",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUDIOXONIL = 71503)","(D)","LB"
"2964",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUOPYRAM = 80302)","(D)","LB"
"2965",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FLUXAPYROXAD = 138009)","(D)","LB"
"2966",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (FOSETYL-AL = 123301)","(D)","LB"
"2967",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (IPRODIONE = 109801)","(D)","LB"
"2968",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (MYCLOBUTANIL = 128857)","(D)","LB"
"2969",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PENTHIOPYRAD = 90112)","(D)","LB"
"2970",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRACLOSTROBIN = 99100)","200","LB"
"2971",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (PYRIMETHANIL = 288201)","(D)","LB"
"2972",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (TOTAL)","1,000","LB"
"2973",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CLOMAZONE = 125401)","(D)","LB"
"2974",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (CLOPYRALID MONO SALT = 117401)","(D)","LB"
"2975",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (FLUMIOXAZIN = 129034)","(D)","LB"
"2976",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (NAPROPAMIDE = 103001)","(D)","LB"
"2977",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (PARAQUAT = 61601)","(D)","LB"
"2978",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (PENDIMETHALIN = 108501)","(D)","LB"
"2979",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SIMAZINE = 80807)","(D)","LB"
"2980",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (SULFENTRAZONE = 129081)","(Z)","LB"
"2981",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," HERBICIDE","CHEMICAL"," HERBICIDE"," (TOTAL)","1,100","LB"
"2982",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ABAMECTIN = 122804)","(D)","LB"
"2983",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ACETAMIPRID = 99050)","(D)","LB"
"2984",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (BIFENTHRIN = 128825)","(D)","LB"
"2985",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)"," "," ","(D)","LB"
"2986",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (DIAZINON = 57801)","(D)","LB"
"2987",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ENDOSULFAN = 79401)","(D)","LB"
"2988",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ETOXAZOLE = 107091)","(D)","LB"
"2989",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (FLONICAMID = 128016)","(D)","LB"
"2990",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (PYRETHRINS = 69001)","(D)","LB"
"2991",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (THIAMETHOXAM = 60109)","(D)","LB"
"2992",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (TOTAL)","200","LB"
"2993",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," INSECTICIDE","CHEMICAL"," INSECTICIDE"," (ZETA-CYPERMETHRIN = 129064)","(D)","LB"
"2994",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (BACILLUS SUBTILIS = 6479)","(NA)","LB / ACRE / APPLICATION"
"2995",2016,"WASHINGTON","BEARING - APPLICATIONS","CHEMICAL"," FUNGICIDE","CHEMICAL"," FUNGICIDE"," (BOSCALID = 128008)","0.276","LB / ACRE / APPLICATION"
